from_postcode,BT126BA,BT161RH,BT358DR,BT412RL,BT476SB,BT521HS,BT635QQ,BT746DN
N00001149,2.554855,19.0326579023751,52.5636145854392,27.4048869057523,88.4,69.8979386453122,37.8526650536016,104
N00001150,2.554855,17.5725337832552,52.5636145854392,26.0482389454077,88.4,69.8979386453122,37.8526650536016,104
N00001151,2.554855,19.0326579023751,52.5636145854392,27.4048869057523,88.4,69.8979386453122,37.8526650536016,105.3
N00001152,2.554855,17.5725337832552,52.5636145854392,26.0482389454077,88.4,69.8979386453122,37.8526650536016,104
N00001153,2.554855,19.0326579023751,52.5636145854392,27.4048869057523,88.4,69.8979386453122,39.1166217609521,105.3
N00001154,2.554855,19.0326579023751,52.5636145854392,27.4048869057523,88.4,69.8979386453122,37.8526650536016,104
N00001155,4.56529960917879,17.5725337832552,52.5636145854392,26.0482389454077,87.1,69.8979386453122,39.1166217609521,105.3
N00001156,2.554855,17.5725337832552,52.5636145854392,26.0482389454077,87.1,68.7704488886652,37.8526650536016,104
N00001157,4.56529960917879,21.8906326516112,50.1734580681615,30.0802640216665,91,72.142438746773,35.2996111471651,101.4
N00001158,6.41121146749091,21.8906326516112,50.1734580681615,30.0802640216665,92.3,73.2596001590327,36.5804618603731,102.7
N00001159,4.56529960917879,20.4713346082219,50.1734580681615,28.7486181479082,89.7,71.0219095730246,36.5804618603731,102.7
N00001160,4.56529960917879,20.4713346082219,51.3712344516913,28.7486181479082,89.7,71.0219095730246,36.5804618603731,104
N00001161,2.554855,19.0326579023751,51.3712344516913,27.4048869057523,88.4,71.0219095730246,36.5804618603731,102.7
N00001162,4.56529960917879,20.4713346082219,50.1734580681615,28.7486181479082,89.7,71.0219095730246,36.5804618603731,102.7
N00001163,6.41121146749091,21.8906326516112,50.1734580681615,30.0802640216665,92.3,73.2596001590327,36.5804618603731,102.7
N00001164,4.56529960917879,20.4713346082219,50.1734580681615,28.7486181479082,89.7,71.0219095730246,36.5804618603731,102.7
N00001165,6.41121146749091,20.4713346082219,50.1734580681615,28.7486181479082,91,72.142438746773,36.5804618603731,102.7
N00001166,4.56529960917879,20.4713346082219,50.1734580681615,28.7486181479082,89.7,72.142438746773,35.2996111471651,102.7
N00001167,6.41121146749091,21.8906326516112,50.1734580681615,30.0802640216665,91,73.2596001590327,35.2996111471651,101.4
N00001168,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,37.8526650536016,104
N00001169,6.41121146749091,20.4713346082219,51.3712344516913,28.7486181479082,91,72.142438746773,36.5804618603731,102.7
N00001170,6.41121146749091,20.4713346082219,51.3712344516913,28.7486181479082,91,72.142438746773,36.5804618603731,102.7
N00001171,4.56529960917879,20.4713346082219,51.3712344516913,28.7486181479082,89.7,72.142438746773,36.5804618603731,102.7
N00001172,4.56529960917879,20.4713346082219,50.1734580681615,28.7486181479082,89.7,71.0219095730246,36.5804618603731,102.7
N00001173,11.4562670706944,24.6777297765005,53.7507676882285,34.0096740062926,94.9,76.5915751408553,39.1166217609521,105.3
N00001174,11.4562670706944,24.6777297765005,52.5636145854392,34.0096740062926,94.9,76.5915751408553,39.1166217609521,106.6
N00001175,13.034936869946,24.6777297765005,52.5636145854392,35.2996111471651,97.5,77.6959497099794,37.8526650536016,104
N00001176,11.4562670706944,24.6777297765005,53.7507676882285,34.0096740062926,96.2,76.5915751408553,39.1166217609521,106.6
N00001177,11.4562670706944,24.6777297765005,53.7507676882285,34.0096740062926,96.2,76.5915751408553,40.372699739972,106.6
N00001178,11.4562670706944,26.0482389454077,52.5636145854392,34.0096740062926,94.9,75.4841013054998,39.1166217609521,105.3
N00001179,9.83402616304834,24.6777297765005,52.5636145854392,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00001180,9.83402616304834,24.6777297765005,52.5636145854392,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00001181,9.83402616304834,24.6777297765005,52.5636145854392,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00001182,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,93.6,74.3734648968056,37.8526650536016,104
N00001183,11.4562670706944,24.6777297765005,53.7507676882285,34.0096740062926,94.9,76.5915751408553,39.1166217609521,105.3
N00001184,9.83402616304834,24.6777297765005,52.5636145854392,32.7101681851292,93.6,74.3734648968056,37.8526650536016,104
N00001185,11.4562670706944,24.6777297765005,53.7507676882285,34.0096740062926,94.9,76.5915751408553,39.1166217609521,105.3
N00001186,13.034936869946,24.6777297765005,53.7507676882285,35.2996111471651,96.2,76.5915751408553,40.372699739972,106.6
N00001187,13.034936869946,24.6777297765005,52.5636145854392,35.2996111471651,97.5,77.6959497099794,37.8526650536016,104
N00001188,9.83402616304834,20.4713346082219,56.1100223905244,24.6777297765005,85.8,67.6393599541199,42.8625469209214,109.2
N00001189,9.83402616304834,19.0326579023751,57.2824173957882,24.6777297765005,85.8,67.6393599541199,42.8625469209214,109.2
N00001190,9.83402616304834,19.0326579023751,56.1100223905244,24.6777297765005,85.8,67.6393599541199,42.8625469209214,109.2
N00001191,8.15778606675056,17.5725337832552,56.1100223905244,23.2922777214499,85.8,67.6393599541199,41.6212373612667,107.9
N00001192,9.83402616304834,19.0326579023751,56.1100223905244,24.6777297765005,85.8,67.6393599541199,41.6212373612667,109.2
N00001193,8.15778606675056,17.5725337832552,56.1100223905244,23.2922777214499,84.5,67.6393599541199,41.6212373612667,107.9
N00001194,8.15778606675056,17.5725337832552,56.1100223905244,23.2922777214499,85.8,67.6393599541199,41.6212373612667,107.9
N00001195,9.83402616304834,19.0326579023751,56.1100223905244,24.6777297765005,85.8,67.6393599541199,42.8625469209214,109.2
N00001196,9.83402616304834,17.5725337832552,56.1100223905244,24.6777297765005,85.8,67.6393599541199,41.6212373612667,107.9
N00001197,9.83402616304834,19.0326579023751,56.1100223905244,23.2922777214499,84.5,67.6393599541199,41.6212373612667,109.2
N00001198,9.83402616304834,19.0326579023751,56.1100223905244,23.2922777214499,85.8,67.6393599541199,42.8625469209214,109.2
N00001199,8.15778606675056,17.5725337832552,56.1100223905244,23.2922777214499,84.5,66.5045880112487,41.6212373612667,107.9
N00001200,9.83402616304834,19.0326579023751,57.2824173957882,24.6777297765005,85.8,67.6393599541199,42.8625469209214,109.2
N00001201,11.4562670706944,21.8906326516112,57.2824173957882,24.6777297765005,85.8,67.6393599541199,42.8625469209214,110.5
N00001202,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,36.5804618603731,104
N00001203,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,36.5804618603731,102.7
N00001204,6.41121146749091,20.4713346082219,51.3712344516913,28.7486181479082,91,72.142438746773,36.5804618603731,102.7
N00001205,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,36.5804618603731,102.7
N00001206,6.41121146749091,23.2922777214499,51.3712344516913,31.4005615242259,92.3,73.2596001590327,36.5804618603731,102.7
N00001207,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,36.5804618603731,104
N00001208,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,72.142438746773,36.5804618603731,102.7
N00001209,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,73.2596001590327,37.8526650536016,104
N00001210,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,92.3,74.3734648968056,36.5804618603731,104
N00001211,6.41121146749091,23.2922777214499,51.3712344516913,31.4005615242259,92.3,73.2596001590327,36.5804618603731,102.7
N00001212,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,73.2596001590327,37.8526650536016,104
N00001213,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,73.2596001590327,37.8526650536016,104
N00001214,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,73.2596001590327,37.8526650536016,104
N00001215,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,92.3,74.3734648968056,36.5804618603731,104
N00001216,8.15778606675056,23.2922777214499,51.3712344516913,31.4005615242259,93.6,74.3734648968056,37.8526650536016,104
N00001217,8.15778606675056,20.4713346082219,54.9328533660975,28.7486181479082,89.7,72.142438746773,40.372699739972,107.9
N00001218,6.41121146749091,20.4713346082219,54.9328533660975,28.7486181479082,89.7,71.0219095730246,40.372699739972,106.6
N00001219,9.83402616304834,23.2922777214499,57.2824173957882,31.4005615242259,92.3,73.2596001590327,42.8625469209214,109.2
N00001220,9.83402616304834,23.2922777214499,57.2824173957882,31.4005615242259,92.3,73.2596001590327,42.8625469209214,109.2
N00001221,9.83402616304834,21.8906326516112,56.1100223905244,30.0802640216665,92.3,73.2596001590327,42.8625469209214,109.2
N00001222,9.83402616304834,21.8906326516112,56.1100223905244,30.0802640216665,92.3,73.2596001590327,42.8625469209214,109.2
N00001223,9.83402616304834,21.8906326516112,56.1100223905244,30.0802640216665,91,72.142438746773,41.6212373612667,107.9
N00001224,6.41121146749091,20.4713346082219,56.1100223905244,28.7486181479082,89.7,71.0219095730246,41.6212373612667,107.9
N00001225,6.41121146749091,19.0326579023751,54.9328533660975,27.4048869057523,88.4,71.0219095730246,41.6212373612667,107.9
N00001226,8.15778606675056,20.4713346082219,56.1100223905244,28.7486181479082,89.7,71.0219095730246,41.6212373612667,107.9
N00001227,9.83402616304834,21.8906326516112,56.1100223905244,30.0802640216665,92.3,73.2596001590327,42.8625469209214,109.2
N00001228,8.15778606675056,21.8906326516112,56.1100223905244,30.0802640216665,91,72.142438746773,41.6212373612667,107.9
N00001229,8.15778606675056,20.4713346082219,57.2824173957882,28.7486181479082,91,72.142438746773,42.8625469209214,109.2
N00001230,8.15778606675056,19.0326579023751,54.9328533660975,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001231,11.4562670706944,26.0482389454077,54.9328533660975,34.0096740062926,94.9,75.4841013054998,40.372699739972,106.6
N00001232,9.83402616304834,24.6777297765005,53.7507676882285,32.7101681851292,93.6,74.3734648968056,39.1166217609521,105.3
N00001233,9.83402616304834,24.6777297765005,53.7507676882285,32.7101681851292,93.6,74.3734648968056,39.1166217609521,105.3
N00001234,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,39.1166217609521,105.3
N00001235,9.83402616304834,23.2922777214499,53.7507676882285,31.4005615242259,93.6,74.3734648968056,39.1166217609521,105.3
N00001236,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,74.3734648968056,39.1166217609521,105.3
N00001237,8.15778606675056,21.8906326516112,52.5636145854392,30.0802640216665,92.3,73.2596001590327,37.8526650536016,104
N00001238,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,37.8526650536016,104
N00001239,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,37.8526650536016,104
N00001240,9.83402616304834,23.2922777214499,53.7507676882285,31.4005615242259,93.6,74.3734648968056,39.1166217609521,105.3
N00001241,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,39.1166217609521,105.3
N00001242,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,37.8526650536016,104
N00001243,8.15778606675056,23.2922777214499,52.5636145854392,31.4005615242259,92.3,73.2596001590327,37.8526650536016,104
N00001244,6.41121146749091,21.8906326516112,51.3712344516913,30.0802640216665,91,73.2596001590327,37.8526650536016,104
N00001245,8.15778606675056,21.8906326516112,52.5636145854392,30.0802640216665,92.3,73.2596001590327,37.8526650536016,104
N00001246,6.41121146749091,21.8906326516112,54.9328533660975,30.0802640216665,91,72.142438746773,41.6212373612667,107.9
N00001247,6.41121146749091,20.4713346082219,53.7507676882285,28.7486181479082,91,72.142438746773,40.372699739972,106.6
N00001248,8.15778606675056,21.8906326516112,56.1100223905244,30.0802640216665,91,73.2596001590327,41.6212373612667,107.9
N00001249,8.15778606675056,21.8906326516112,54.9328533660975,30.0802640216665,91,72.142438746773,41.6212373612667,107.9
N00001250,8.15778606675056,21.8906326516112,54.9328533660975,30.0802640216665,91,72.142438746773,41.6212373612667,107.9
N00001251,6.41121146749091,21.8906326516112,53.7507676882285,28.7486181479082,91,72.142438746773,40.372699739972,106.6
N00001252,4.56529960917879,19.0326579023751,52.5636145854392,27.4048869057523,89.7,71.0219095730246,39.1166217609521,105.3
N00001253,4.56529960917879,20.4713346082219,53.7507676882285,28.7486181479082,89.7,71.0219095730246,39.1166217609521,105.3
N00001254,6.41121146749091,20.4713346082219,54.9328533660975,28.7486181479082,89.7,72.142438746773,40.372699739972,106.6
N00001255,6.41121146749091,20.4713346082219,54.9328533660975,28.7486181479082,89.7,71.0219095730246,40.372699739972,106.6
N00001256,6.41121146749091,20.4713346082219,54.9328533660975,28.7486181479082,91,72.142438746773,40.372699739972,106.6
N00001257,6.41121146749091,21.8906326516112,53.7507676882285,30.0802640216665,91,72.142438746773,40.372699739972,106.6
N00001258,6.41121146749091,20.4713346082219,54.9328533660975,28.7486181479082,91,72.142438746773,40.372699739972,106.6
N00001259,6.41121146749091,20.4713346082219,53.7507676882285,28.7486181479082,91,72.142438746773,39.1166217609521,106.6
N00001260,4.56529960917879,20.4713346082219,53.7507676882285,28.7486181479082,89.7,72.142438746773,40.372699739972,106.6
N00001261,6.41121146749091,20.4713346082219,53.7507676882285,28.7486181479082,91,72.142438746773,40.372699739972,106.6
N00001262,4.56529960917879,20.4713346082219,53.7507676882285,28.7486181479082,89.7,71.0219095730246,40.372699739972,106.6
N00001263,9.83402616304834,9.83402616304834,57.2824173957882,27.4048869057523,88.4,71.0219095730246,42.8625469209214,109.2
N00001264,9.83402616304834,13.034936869946,56.1100223905244,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001265,9.83402616304834,13.034936869946,56.1100223905244,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001266,8.15778606675056,13.034936869946,56.1100223905244,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001267,8.15778606675056,13.034936869946,56.1100223905244,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001268,8.15778606675056,13.034936869946,56.1100223905244,27.4048869057523,88.4,69.8979386453122,41.6212373612667,107.9
N00001269,9.83402616304834,9.83402616304834,57.2824173957882,27.4048869057523,89.7,71.0219095730246,42.8625469209214,109.2
N00001270,9.83402616304834,9.83402616304834,56.1100223905244,27.4048869057523,88.4,71.0219095730246,42.8625469209214,109.2
N00001271,9.83402616304834,11.4562670706944,57.2824173957882,28.7486181479082,89.7,71.0219095730246,42.8625469209214,109.2
N00001272,11.4562670706944,9.83402616304834,58.4501735056364,28.7486181479082,91,72.142438746773,44.0969174783216,110.5
N00001273,11.4562670706944,9.83402616304834,57.2824173957882,28.7486181479082,89.7,71.0219095730246,42.8625469209214,110.5
N00001274,14.5772411907136,9.83402616304834,60.7722753147343,32.7101681851292,93.6,74.3734648968056,46.5458959812848,113.1
N00001275,14.5772411907136,9.83402616304834,60.7722753147343,32.7101681851292,93.6,74.3734648968056,46.5458959812848,113.1
N00001276,14.5772411907136,9.83402616304834,60.7722753147343,31.4005615242259,93.6,74.3734648968056,46.5458959812848,113.1
N00001277,14.5772411907136,9.83402616304834,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,113.1
N00001278,14.5772411907136,9.83402616304834,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,113.1
N00001279,14.5772411907136,9.83402616304834,59.6134188979342,31.4005615242259,92.3,73.2596001590327,46.5458959812848,113.1
N00001280,14.5772411907136,11.4562670706944,59.6134188979342,31.4005615242259,92.3,74.3734648968056,46.5458959812848,113.1
N00001281,14.5772411907136,8.15778606675056,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,111.8
N00001282,13.034936869946,8.15778606675056,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,111.8
N00001283,14.5772411907136,8.15778606675056,60.7722753147343,31.4005615242259,93.6,74.3734648968056,46.5458959812848,113.1
N00001284,13.034936869946,8.15778606675056,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,111.8
N00001285,14.5772411907136,9.83402616304834,59.6134188979342,31.4005615242259,92.3,73.2596001590327,45.3246173009173,113.1
N00001286,13.034936869946,11.4562670706944,58.4501735056364,30.0802640216665,91,72.142438746773,45.3246173009173,111.8
N00001287,13.034936869946,9.83402616304834,58.4501735056364,30.0802640216665,91,73.2596001590327,45.3246173009173,111.8
N00001288,13.034936869946,9.83402616304834,59.6134188979342,30.0802640216665,92.3,73.2596001590327,45.3246173009173,111.8
