property,,time_ambulance_called,time_ambulance_called,time_ambulance_arrival,time_ambulance_arrival,time_ambulance_leaves_scene,time_ambulance_leaves_scene,time_admitting_unit_arrival,time_admitting_unit_arrival,time_needle,time_needle,time_transfer_unit_arrival,time_transfer_unit_arrival,time_puncture,time_puncture,mRS shift,mRS shift,utility_shift,utility_shift,mRS 0-2,mRS 0-2,reference_admissions,reference_relative_frequency
subtype,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,,
lsoa,lsoa_code,,,,,,,,,,,,,,,,,,,,,,
Wiltshire 003C,E01031956,30.0,,60.0,,80.0,,101.9,,131.9,,,,,,-0.5320334525982371,,0.09781551714720549,,0.6865675299923037,,1.333333333,0.00017131354657587048
Wiltshire 003D,E01031962,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,209.6,,269.6,,-0.5245321006246471,0.017138099677004043,0.10160835607228078,0.004235899552818172,0.5311272025027839,0.22104870187117273,1.333333333,0.00017131354657587048
Wiltshire 004A,E01031886,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,,,,,,-0.52256723755205,,0.09617833471744708,,0.684792889255142,,1.0,0.00012848515996402416
Wiltshire 004C,E01031893,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,,,-0.52719230109543,0.0,0.0969785581024103,0.0,0.6856602522029953,0.0,2.0,0.00025697031992804833
Wiltshire 004D,E01031894,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,0.0,218.2,0.0,278.2,0.0,-0.48539822974424407,0.0,0.09946556249699445,0.0,0.3693802770268837,0.0,3.333333333,0.0004282838665039188
Wiltshire 005A,E01031957,30.0,,60.0,,80.0,,112.6,,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,2.333333333,0.00029979870653989467
Wiltshire 005B,E01031958,30.0,0.0,60.0,0.0,80.0,0.0,112.59999999999998,0.0,142.6,0.0,222.4,,282.4,,-0.5012106214238823,0.016183550810894995,0.09437788221855394,0.0014449108797153516,0.6190601535804954,0.1410543087912482,2.666666667,0.0003426270932802261
Wiltshire 005C,E01031959,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,221.4,,281.4,,-0.5018387495805483,0.017635647392404422,0.09497561660829339,0.0017217047149339082,0.6037583983498801,0.1575964306922329,4.333333333,0.0005567690264679429
Wiltshire 006A,E01031963,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.59999999999998,0.0,207.4,0.0,267.4,0.0,-0.5267272803351751,0.012779129630724691,0.10376291218814082,0.0037373991120996986,0.480258533899865,0.18020100088529076,3.333333333,0.0004282838665039188
Wiltshire 006B,E01031964,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,,,,,-0.5438981216914698,,0.09986391380020931,,0.6887884331545439,,3.333333333,0.0004282838665039188
Wiltshire 006C,E01031967,30.0,,60.0,,80.0,,97.6,,,,,,,,,,,,,,4.0,0.0005139406398560967
Wiltshire 007B,E01031944,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,212.8,0.0,272.8,0.0,-0.5114334176478935,0.015744334714960895,0.10092557890493555,0.0030556544971708697,0.4772336866854328,0.18089571738336135,1.0,0.00012848515996402416
Wiltshire 007D,E01031946,30.0,,60.0,,80.0,,105.1,,135.1,,,,,,-0.5249903715802715,,0.09659765855945968,,0.6852473833807909,,0.666666667,8.565677335217782e-05
Wiltshire 007F,E01031965,30.0,0.0,60.0,0.0,80.0,0.0,96.5,0.0,126.5,,206.3,,266.3,,-0.5228208209494549,,0.10657966593889923,,0.37691884781277096,,1.333333333,0.00017131354657587048
Wiltshire 007G,E01031966,30.0,,60.0,,80.0,,97.6,,127.6,,,,,,-0.5414833481997912,,0.09944733542126116,,0.6883367266385902,,3.0,0.00038545547989207247
Wiltshire 007H,E01031968,30.0,,60.0,,80.0,,98.7,,128.7,,208.5,,268.5,,-0.5158801838310607,,0.10526200790787144,,0.37552054289595066,,2.0,0.00025697031992804833
Wiltshire 007I,E01032699,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,0.0,,,,,-0.52719230109543,0.0,0.0969785581024103,0.0,0.6856602522029953,0.0,4.333333333,0.0005567690264679429
Wiltshire 008A,E01031939,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,,220.3,,280.3,,-0.4788248248699669,,0.09821356294283551,,0.36805641338508893,,2.333333333,0.00029979870653989467
Wiltshire 008B,E01031940,30.0,,60.0,,80.0,,111.6,,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.0,0.00025697031992804833
Wiltshire 008C,E01031950,30.0,,60.0,,80.0,,105.1,,135.1,,,,,,-0.5249903715802715,,0.09659765855945968,,0.6852473833807909,,1.666666667,0.000214141933316202
Wiltshire 009C,E01031914,30.0,,60.0,,80.0,,109.4,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Wiltshire 009D,E01031915,30.0,,60.0,,80.0,,110.5,,140.5,,220.3,,280.3,,-0.4788248248699669,,0.09821356294283551,,0.36805641338508893,,1.666666667,0.000214141933316202
Wiltshire 009E,E01031919,30.0,,60.0,,80.0,,109.4,,139.4,,,,,,-0.5155121201643273,,0.09495649435213915,,0.6834687140855377,,3.333333333,0.0004282838665039188
Wiltshire 010D,E01031909,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,204.2,,264.2,,-0.5212701071055326,0.011575673555895094,0.10118712330877125,0.009406386272396792,0.5306341740095635,0.21549597563262135,1.333333333,0.00017131354657587048
Wiltshire 010E,E01031925,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,,,,,-0.5130848698373573,0.0,0.09453580378909943,0.0,0.6830128396978011,0.0,2.0,0.00025697031992804833
Wiltshire 010G,E01031927,30.0,,60.0,,80.0,,110.5,,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Wiltshire 011A,E01031911,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,,221.4,,281.4,,-0.4753852784919417,,0.09755817368069425,,0.3673637523115308,,2.333333333,0.00029979870653989467
Wiltshire 011B,E01031912,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.666666667,0.0003426270932802261
Wiltshire 011C,E01031913,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,205.3,,265.3,,-0.5183177750600043,0.010834575465954467,0.10064686252917651,0.009237781975996626,0.5300558671834266,0.21566862399009795,1.666666667,0.000214141933316202
Wiltshire 011D,E01031917,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,3.333333333,0.0004282838665039188
Wiltshire 011E,E01031918,30.0,0.0,60.0,0.0,80.0,0.0,112.59999999999998,0.0,142.6,0.0,222.4,0.0,282.4,0.0,-0.48432311221632346,0.020892874257699298,0.0958856443945078,0.0018653719246304913,0.471870209524806,0.18210032961976758,5.333333333,0.000685254186431967
Wiltshire 011F,E01031928,30.0,,60.0,,80.0,,110.5,,,,,,,,,,,,,,1.0,0.00012848515996402416
Wiltshire 012C,E01031873,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,,,,,,,,,,,,,3.666666667,0.00047111225324425026
Wiltshire 012E,E01031884,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,,,,,,-0.529613409419682,,0.09739721301195137,,0.6861140689385011,,2.0,0.00025697031992804833
Wiltshire 013A,E01031891,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,0.0,224.6,,284.6,,-0.4908555631493874,0.022050654567274522,0.09380970810496153,0.0015965488678334467,0.5759355642284683,0.18237083892496048,7.0,0.0008993961197481691
Wiltshire 013B,E01031904,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,232.1,,292.1,,-0.47575124515301426,0.02246119190487295,0.0903003822190407,0.0005986738916181889,0.5987391597773841,0.1587227979805201,2.333333333,0.00029979870653989467
Wiltshire 013C,E01031937,30.0,,60.0,,80.0,,109.4,,,,,,,,,,,,,,0.666666667,8.565677335217782e-05
Wiltshire 013D,E01031938,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,,,,,-0.5084481253699789,0.0,0.09373169842885942,0.0,0.6821415581757908,0.0,2.333333333,0.00029979870653989467
Wiltshire 014A,E01031916,30.0,,60.0,,80.0,,113.7,,,,,,,,,,,,,,2.0,0.00025697031992804833
Wiltshire 014C,E01031922,30.0,,60.0,,80.0,,114.8,,144.8,,224.6,,284.6,,-0.4653936604489406,,0.0956532439421976,,0.3653518583371406,,0.666666667,8.565677335217782e-05
Wiltshire 014D,E01031923,30.0,,60.0,,80.0,,114.8,,144.8,,224.6,,284.6,,-0.4653936604489406,,0.0956532439421976,,0.3653518583371406,,0.666666667,8.565677335217782e-05
Wiltshire 015A,E01031895,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,0.0,,,,,-0.5106565732767505,0.0,0.09411476425082643,0.0,0.6825566136959965,0.0,1.333333333,0.00017131354657587048
Wiltshire 015B,E01031896,30.0,,60.0,,80.0,,111.6,,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.333333333,0.00029979870653989467
Wiltshire 015C,E01031897,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,3.0,0.00038545547989207247
Wiltshire 015D,E01031898,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,,,,,,,,,,,,,2.666666667,0.0003426270932802261
Wiltshire 015F,E01032690,30.0,,60.0,,80.0,,111.6,,,,,,,,,,,,,,1.0,0.00012848515996402416
Wiltshire 015G,E01032691,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,,,,,,,,,,,,,1.333333333,0.00017131354657587048
Wiltshire 016A,E01031900,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,,,,,,,,,,,,,3.666666667,0.00047111225324425026
Wiltshire 016B,E01031901,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,223.5,0.0,283.5,0.0,-0.4688258721841043,0.0,0.09630778405250523,0.0,0.36604292086604734,0.0,2.0,0.00025697031992804833
Wiltshire 016C,E01031902,30.0,0.0,60.0,0.0,80.0,0.0,112.59999999999998,0.0,142.6,,222.4,,282.4,,-0.4722606056394958,,0.09696261737733197,,0.36673453519931365,,3.333333333,0.0004282838665039188
Wiltshire 016D,E01031903,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,4.333333333,0.0005567690264679429
Wiltshire 017B,E01031889,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,0.0,197.8,,257.8,,-0.5384617593728868,0.015937420736577054,0.1043296339741493,0.010395991195846915,0.53400037116099,0.2144794606374941,2.666666667,0.0003426270932802261
Wiltshire 017C,E01031890,30.0,0.0,60.0,0.0,80.0,0.0,101.9,0.0,131.9,0.0,195.6,,255.6,,-0.5443770398096816,0.017456468442759852,0.10540952728649763,0.010739552131785748,0.5351580572902166,0.21412532976705054,4.333333333,0.0005567690264679429
Wiltshire 017D,E01031929,30.0,0.0,60.0,0.0,80.0,0.0,104.09999999999998,0.0,134.1,0.0,197.8,,257.8,,-0.5347052732804012,0.013012849540221805,0.10187927535023629,0.008488291266763747,0.5845536648416584,0.17512174628973676,2.666666667,0.0003426270932802261
Wiltshire 017E,E01031930,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,,,,,,,,,,,,,2.0,0.00025697031992804833
Wiltshire 018A,E01031931,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,,,,,,-0.52256723755205,,0.09617833471744708,,0.684792889255142,,4.0,0.0005139406398560967
Wiltshire 018B,E01031932,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,,,,,,-0.52256723755205,,0.09617833471744708,,0.684792889255142,,5.0,0.0006424257998201208
Wiltshire 018C,E01031933,30.0,0.0,60.0,0.0,80.0,0.0,108.4,0.0,138.4,0.0,202.1,,262.1,,-0.526908406980665,0.012997479389184217,0.1022184178660416,0.009729479032166935,0.5317384304554083,0.21516468702024064,2.333333333,0.00029979870653989467
Wiltshire 018E,E01031942,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,205.3,,265.3,,-0.515764041132253,0.008846393823755247,0.09846949643639315,0.007542617398757018,0.5808894493542832,0.17609269410130232,2.0,0.00025697031992804833
Wiltshire 018F,E01031952,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,199.9,0.0,259.9,0.0,-0.530767881337433,0.011229193968296986,0.1018745933684038,0.0077999233912823705,0.5632750295941236,0.16639518219021723,5.0,0.0006424257998201208
Wiltshire 018G,E01031953,30.0,0.0,60.0,0.0,80.0,0.0,105.09999999999998,0.0,135.1,,198.8,,258.8,,-0.5465575221108852,,0.11107976788099538,,0.38170109813658404,,3.333333333,0.0004282838665039188
Wiltshire 019A,E01031861,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,,,,,,-0.5366505671229076,,0.09861312277405798,,0.6874322385683737,,2.666666667,0.0003426270932802261
Wiltshire 019B,E01031862,30.0,0.0,60.0,0.0,80.0,0.0,97.6,0.0,127.6,0.0,,,,,-0.5414833481997912,0.0,0.09944733542126116,0.0,0.6883367266385902,0.0,1.666666667,0.000214141933316202
Wiltshire 019D,E01031864,30.0,0.0,60.0,0.0,80.0,0.0,100.8,0.0,130.8,,,,,,-0.5344524278283935,,0.09823347024709594,,0.6870206347775829,,2.0,0.00025697031992804833
Wiltshire 019E,E01031865,30.0,0.0,60.0,0.0,80.0,0.0,98.7,0.0,128.7,,208.5,,268.5,,-0.5158801838310607,,0.10526200790787144,,0.37552054289595066,,3.333333333,0.0004282838665039188
Wiltshire 020A,E01032063,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,204.2,,264.2,,-0.5212701071055326,0.011575673555895094,0.10118712330877125,0.009406386272396792,0.5306341740095635,0.21549597563262135,3.333333333,0.0004282838665039188
Wiltshire 020B,E01032064,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,,,,,,,,,,,,,3.0,0.00038545547989207247
Wiltshire 020C,E01032065,30.0,,60.0,,80.0,,113.7,,143.7,,207.4,,267.4,,-0.5193492464028671,,0.10592070057158065,,0.3762194375305024,,1.0,0.00012848515996402416
Wiltshire 020E,E01032074,30.0,,60.0,,80.0,,114.8,,,,,,,,,,,,,,2.666666667,0.0003426270932802261
Wiltshire 021A,E01032043,30.0,0.0,60.0,0.0,80.0,0.0,105.1,0.0,135.1,0.0,198.8,,258.8,,-0.5321794217571427,0.012451800164502968,0.10142502833330491,0.00836124971522223,0.5840652882993886,0.17525252949725378,3.333333333,0.0004282838665039188
Wiltshire 021B,E01032044,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,203.1,0.0,263.1,0.0,-0.5271268541105057,0.010058654655587992,0.10398429371454927,0.007818303588116124,0.4804605075071495,0.17581026407360337,2.666666667,0.0003426270932802261
Wiltshire 021C,E01032057,30.0,,60.0,,80.0,,109.4,,139.4,,203.1,,263.1,,-0.532934221083595,,0.10849819339575434,,0.3789564042179554,,1.333333333,0.00017131354657587048
Wiltshire 021D,E01032070,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,,,,,-0.5060178390696601,0.0,0.09330999340629842,0.0,0.6816846625965858,0.0,4.666666667,0.0005995974132082745
Wiltshire 021E,E01032071,30.0,0.0,60.0,0.0,80.0,0.0,115.9,0.0,145.9,0.0,209.6,,269.6,,-0.5067838942546052,0.007961654479305656,0.0985345642041596,0.008582897700627274,0.5277959944796053,0.21633766230570758,1.333333333,0.00017131354657587048
Wiltshire 021F,E01032072,30.0,0.0,60.0,0.0,80.0,0.0,114.8,0.0,144.8,,208.5,,268.5,,-0.5158801838310607,,0.10526200790787144,,0.37552054289595066,,1.333333333,0.00017131354657587048
Wiltshire 022A,E01032062,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,205.3,0.0,265.3,0.0,-0.5183177750600043,0.008846393823755247,0.10064686252917651,0.00754261739875702,0.5300558671834266,0.17609269410130235,2.666666667,0.0003426270932802261
Wiltshire 022B,E01032066,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,3.0,0.00038545547989207247
Wiltshire 022C,E01032067,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,1.333333333,0.00017131354657587048
Wiltshire 022D,E01032068,30.0,0.0,60.0,0.0,80.0,0.0,112.59999999999998,0.0,142.6,,,,,,-0.5084481253699789,,0.09373169842885942,,0.6821415581757908,,3.0,0.00038545547989207247
Wiltshire 022E,E01032069,30.0,0.0,60.0,0.0,80.0,0.0,113.7,0.0,143.7,0.0,,,,,-0.5060178390696601,0.0,0.09330999340629842,0.0,0.6816846625965858,0.0,2.333333333,0.00029979870653989467
Wiltshire 023A,E01032058,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,201.0,,261.0,,-0.5266229232812126,0.011223475830129958,0.1004252598181814,0.008082786486029118,0.5829906541992553,0.17553882344614294,3.666666667,0.00047111225324425026
Wiltshire 023B,E01032059,30.0,0.0,60.0,0.0,80.0,0.0,101.90000000000002,0.0,131.9,0.0,195.6,,255.6,,-0.5443770398096816,0.017456468442759852,0.10540952728649763,0.010739552131785748,0.5351580572902166,0.21412532976705054,3.0,0.00038545547989207247
Wiltshire 023C,E01032060,30.0,0.0,60.0,0.0,80.0,0.0,99.8,0.0,129.8,0.0,193.5,,253.5,,-0.5500261161246682,0.018915882802475803,0.10644015963300837,0.011069101679121755,0.5362633672956758,0.21378506796248195,4.333333333,0.0005567690264679429
Wiltshire 023D,E01032061,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,2.0,0.00025697031992804833
Wiltshire 024B,E01031869,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,,,,,-0.5155121201643273,0.0,0.09495649435213915,0.0,0.6834687140855377,0.0,4.0,0.0005139406398560967
Wiltshire 024C,E01031870,30.0,,60.0,,80.0,,109.4,,139.4,,219.2,,279.2,,-0.482266891578905,,0.09886924139527581,,0.3687496192228649,,2.0,0.00025697031992804833
Wiltshire 024D,E01031871,30.0,,60.0,,80.0,,107.3,,137.3,,217.1,,277.1,,-0.488845106473085,,0.10012178917974557,,0.37007451609457687,,1.666666667,0.000214141933316202
Wiltshire 025A,E01031850,30.0,0.0,60.0,0.0,80.0,0.0,116.9,0.0,146.9,0.0,,,,,-0.4989420215832505,0.0,0.09208123629902554,0.0,0.6803535248515594,0.0,3.333333333,0.0004282838665039188
Wiltshire 025B,E01031851,30.0,,60.0,,80.0,,116.9,,146.9,,226.7,,286.7,,-0.45884826017766844,,0.09440448656519662,,0.3640340981164112,,1.666666667,0.000214141933316202
Wiltshire 025C,E01031852,30.0,,60.0,,80.0,,118.0,,148.0,,,,,,-0.4965076920478899,,0.09165817167238532,,0.6798952652011181,,2.666666667,0.0003426270932802261
Wiltshire 025G,E01032692,30.0,,60.0,,80.0,,116.9,,,,,,,,,,,,,,3.0,0.00038545547989207247
Wiltshire 025H,E01032693,30.0,,60.0,,80.0,,116.9,,146.9,,226.7,,286.7,,-0.45884826017766844,,0.09440448656519662,,0.3640340981164112,,1.666666667,0.000214141933316202
Wiltshire 026A,E01031853,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,,228.9,,288.9,,-0.4520010362549165,,0.09309742654526165,,0.36265577196781784,,3.333333333,0.0004282838665039188
Wiltshire 026B,E01031854,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,,228.9,,288.9,,-0.4520010362549165,,0.09309742654526165,,0.36265577196781784,,4.0,0.0005139406398560967
Wiltshire 026C,E01031855,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,0.0,,,,,-0.4940723348446563,0.0,0.09123475990342578,0.0,0.6794366581201382,0.0,2.0,0.00025697031992804833
Wiltshire 027A,E01032045,30.0,0.0,60.0,0.0,80.0,0.0,104.1,0.0,134.1,0.0,,,,,-0.52719230109543,0.0,0.0969785581024103,0.0,0.6856602522029953,0.0,4.666666667,0.0005995974132082745
Wiltshire 027B,E01032046,30.0,0.0,60.0,0.0,80.0,0.0,103.0,0.0,133.0,0.0,,,,,-0.529613409419682,0.0,0.09739721301195137,0.0,0.6861140689385011,0.0,1.333333333,0.00017131354657587048
Wiltshire 027C,E01032047,30.0,,60.0,,80.0,,104.1,,134.1,,,,,,-0.52719230109543,,0.0969785581024103,,0.6856602522029953,,1.666666667,0.000214141933316202
Wiltshire 027D,E01032048,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,,199.9,,259.9,,-0.5430688470155074,,0.1104189813448389,,0.3809982401025959,,3.0,0.00038545547989207247
Wiltshire 027E,E01032049,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,199.9,0.0,259.9,0.0,-0.5328180422837787,0.011836609742547686,0.10329865803114299,0.008221841163759009,0.532895564678869,0.17539592246659041,4.0,0.0005139406398560967
Wiltshire 027F,E01032050,30.0,0.0,60.0,0.0,80.0,0.0,105.09999999999998,0.0,135.1,0.0,198.8,,258.8,,-0.5357739468455783,0.015250278391067953,0.10383871322022753,0.01024039770714281,0.5334742407586874,0.21463963670016473,3.333333333,0.0004282838665039188
Wiltshire 028B,E01031846,30.0,0.0,60.0,0.0,80.0,0.0,122.3,0.0,152.3,0.0,216.0,,276.0,,-0.48963817149248157,0.0037566184594827814,0.09538967313807953,0.007620670609049506,0.5244349257903514,0.21731602222713367,2.0,0.00025697031992804833
Wiltshire 028C,E01031848,30.0,0.0,60.0,0.0,80.0,0.0,123.40000000000002,0.0,153.4,,,,,,-0.4845424924314452,,0.08957627910778976,,0.6776405995528504,,3.0,0.00038545547989207247
Wiltshire 028D,E01031872,30.0,0.0,60.0,0.0,80.0,0.0,121.2,0.0,151.2,,231.0,,291.0,,-0.44547446587667316,,0.09185089741601543,,0.3613421994410419,,1.333333333,0.00017131354657587048
Wiltshire 028E,E01031876,30.0,0.0,60.0,0.0,80.0,0.0,119.1,0.0,149.1,0.0,,,,,-0.4940723348446563,0.0,0.09123475990342578,0.0,0.6794366581201382,0.0,2.333333333,0.00029979870653989467
Wiltshire 029A,E01031843,30.0,0.0,60.0,0.0,80.0,0.0,109.40000000000002,0.0,139.4,0.0,,,,,-0.5155121201643273,0.0,0.09495649435213915,0.0,0.6834687140855377,0.0,3.333333333,0.0004282838665039188
Wiltshire 029B,E01031847,30.0,0.0,60.0,0.0,80.0,0.0,106.2,0.0,136.2,0.0,216.0,,276.0,,-0.5074308697157812,0.02140605667911926,0.09847831786018726,0.0032526673536926653,0.5277810910341004,0.22204821449678486,4.0,0.0005139406398560967
Wiltshire 029C,E01031849,30.0,,60.0,,80.0,,111.6,,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,1.333333333,0.00017131354657587048
Wiltshire 029D,E01031877,30.0,,60.0,,80.0,,113.7,,143.7,,,,,,-0.5060178390696601,,0.09330999340629842,,0.6816846625965858,,1.666666667,0.000214141933316202
Wiltshire 030A,E01032077,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,,,,,,-0.5106565732767505,,0.09411476425082643,,0.6825566136959965,,2.333333333,0.00029979870653989467
Wiltshire 030B,E01032078,30.0,0.0,60.0,0.0,80.0,0.0,107.3,0.0,137.3,0.0,,,,,-0.5201430464894439,0.0,0.09575866086467022,0.0,0.6843380411691161,0.0,4.333333333,0.0005567690264679429
Wiltshire 030C,E01032079,30.0,,60.0,,80.0,,108.4,,138.4,,,,,,-0.5177178011662404,,0.09533863726498404,,0.6838828397193015,,3.0,0.00038545547989207247
Wiltshire 031A,E01032085,30.0,0.0,60.0,0.0,80.0,0.0,108.40000000000002,0.0,138.4,0.0,202.1,,262.1,,-0.526908406980665,0.012997479389184217,0.1022184178660416,0.009729479032166935,0.5317384304554083,0.21516468702024064,1.666666667,0.000214141933316202
Wiltshire 031B,E01032086,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,0.0,204.2,,264.2,,-0.5185416946828075,0.009451497880323843,0.09897001680221397,0.0076802822302974765,0.5814270625723094,0.17595172730772,5.0,0.0006424257998201208
Wiltshire 031C,E01032087,30.0,0.0,60.0,0.0,80.0,0.0,109.4,0.0,139.4,0.0,203.1,0.0,263.1,0.0,-0.5213194871374166,0.00899673422883581,0.09947039403334422,0.0069929033167032695,0.5819646107963435,0.1572494806443065,7.0,0.0008993961197481691
Wiltshire 032A,E01032099,30.0,0.0,60.0,0.0,80.0,0.0,111.6,0.0,141.6,0.0,,,,,-0.5106565732767505,0.0,0.09411476425082643,0.0,0.6825566136959965,0.0,4.333333333,0.0005567690264679429
Wiltshire 032B,E01032100,30.0,0.0,60.0,0.0,80.0,0.0,110.5,0.0,140.5,,,,,,-0.5130848698373573,,0.09453580378909943,,0.6830128396978011,,1.0,0.00012848515996402416
Wiltshire 032C,E01032101,30.0,0.0,60.0,0.0,80.0,0.0,111.59999999999998,0.0,141.6,0.0,205.3,,265.3,,-0.5144871741683774,0.0076612017832538015,0.09738081339000147,0.006532098278350079,0.6063062404397115,0.15250074651256998,5.666666667,0.0007280825731722986
Wiltshire 032D,E01032102,30.0,0.0,60.0,0.0,80.0,0.0,112.6,0.0,142.6,0.0,206.3,0.0,266.3,0.0,-0.5125546098212578,0.007013157332238888,0.0974025462888708,0.006269166215144114,0.5949350695006422,0.14893343265441003,4.0,0.0005139406398560967
